im_198.6deg_frame_1,16.0,12.0,16.0,12.0,16.0,13.0,16.0,13.0,16.0,15.0,16.0,17.0,17.0,18.0,21.0,22.0,28.0,36.0,47.0,60.0,77.0,90.0,108.0,107.0,120.0,118.0,116.0,102.0,90.0,70.0,56.0,43.0,35.0,28.0,28.0,25.0,24.0,24.0,27.0,23.0,24.0,23.0,23.0,22.0,23.0,24.0,24.0,23.0,23.0,22.0
im_194.7deg_frame_1,16.0,13.0,16.0,13.0,16.0,12.0,16.0,14.0,16.0,14.0,16.0,16.0,19.0,20.0,22.0,27.0,35.0,43.0,53.0,64.0,81.0,95.0,113.0,120.0,134.0,126.0,128.0,114.0,104.0,87.0,72.0,54.0,44.0,34.0,31.0,28.0,29.0,28.0,27.0,25.0,23.0,22.0,21.0,22.0,22.0,21.0,23.0,23.0,22.0,20.0
im_213.4deg_frame_1,12.0,16.0,12.0,16.0,12.0,16.0,12.0,16.0,12.0,16.0,14.0,16.0,15.0,18.0,21.0,25.0,27.0,33.0,37.0,44.0,50.0,57.0,61.0,69.0,73.0,75.0,73.0,70.0,56.0,53.0,41.0,34.0,27.0,25.0,23.0,23.0,22.0,25.0,24.0,24.0,23.0,21.0,19.0,18.0,17.0,18.0,19.0,20.0,20.0,22.0
im_207.7deg_frame_1,12.0,16.0,12.0,16.0,12.0,16.0,12.0,16.0,13.0,16.0,14.0,16.0,17.0,18.0,17.0,20.0,21.0,26.0,35.0,41.0,52.0,62.0,76.0,81.0,94.0,88.0,85.0,79.0,70.0,58.0,51.0,41.0,37.0,27.0,23.0,21.0,20.0,21.0,20.0,20.0,21.0,23.0,23.0,23.0,23.0,22.0,23.0,24.0,23.0,23.0
im_238.0deg_frame_1,16.0,12.0,16.0,13.0,16.0,12.0,16.0,14.0,16.0,13.0,16.0,14.0,16.0,17.0,18.0,20.0,23.0,26.0,31.0,39.0,45.0,53.0,60.0,61.0,70.0,69.0,68.0,58.0,51.0,46.0,37.0,30.0,26.0,21.0,19.0,20.0,20.0,20.0,22.0,21.0,21.0,20.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,18.0
im_220.7deg_frame_1,16.0,13.0,16.0,12.0,16.0,13.0,16.0,13.0,16.0,14.0,16.0,16.0,17.0,18.0,19.0,21.0,23.0,25.0,29.0,36.0,46.0,55.0,64.0,75.0,77.0,79.0,77.0,75.0,66.0,57.0,47.0,37.0,30.0,24.0,22.0,21.0,21.0,20.0,23.0,22.0,22.0,21.0,20.0,20.0,20.0,19.0,20.0,19.0,19.0,20.0
im_82.6deg_frame_1,21.0,21.0,23.0,24.0,22.0,25.0,25.0,24.0,26.0,25.0,25.0,26.0,29.0,30.0,36.0,37.0,48.0,56.0,61.0,72.0,81.0,85.0,94.0,94.0,93.0,89.0,93.0,83.0,75.0,65.0,60.0,49.0,42.0,35.0,30.0,26.0,24.0,18.0,18.0,16.0,16.0,13.0,16.0,14.0,16.0,14.0,16.0,14.0,16.0,13.0
im_75.3deg_frame_1,18.0,21.0,21.0,23.0,23.0,24.0,23.0,23.0,21.0,19.0,20.0,24.0,23.0,27.0,30.0,36.0,40.0,48.0,53.0,63.0,69.0,79.0,79.0,82.0,84.0,89.0,83.0,80.0,70.0,66.0,55.0,53.0,41.0,35.0,32.0,26.0,22.0,19.0,16.0,16.0,16.0,17.0,16.0,17.0,18.0,17.0,17.0,17.0,16.0,16.0
im_58.0deg_frame_1,19.0,22.0,22.0,23.0,22.0,22.0,23.0,23.0,23.0,21.0,20.0,21.0,21.0,23.0,25.0,30.0,36.0,43.0,48.0,55.0,61.0,70.0,76.0,81.0,81.0,83.0,80.0,81.0,77.0,76.0,69.0,68.0,59.0,51.0,44.0,35.0,30.0,27.0,24.0,20.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,14.0,16.0,14.0
im_93.1deg_frame_1,21.0,22.0,21.0,24.0,24.0,26.0,26.0,26.0,25.0,25.0,23.0,21.0,18.0,20.0,21.0,27.0,33.0,46.0,56.0,69.0,75.0,86.0,94.0,96.0,96.0,99.0,90.0,90.0,78.0,72.0,61.0,54.0,44.0,39.0,29.0,27.0,21.0,19.0,16.0,16.0,15.0,16.0,14.0,16.0,14.0,16.0,15.0,16.0,14.0,16.0
im_88.3deg_frame_1,16.0,16.0,16.0,17.0,17.0,18.0,17.0,18.0,18.0,19.0,17.0,17.0,17.0,19.0,22.0,26.0,32.0,40.0,51.0,57.0,70.0,75.0,85.0,90.0,96.0,91.0,93.0,90.0,83.0,76.0,69.0,56.0,49.0,38.0,33.0,27.0,22.0,19.0,16.0,14.0,16.0,14.0,16.0,14.0,16.0,16.0,16.0,15.0,16.0,15.0
im_97.4deg_frame_1,25.0,25.0,25.0,24.0,26.0,25.0,27.0,29.0,31.0,29.0,30.0,25.0,25.0,24.0,28.0,32.0,40.0,50.0,61.0,71.0,83.0,91.0,107.0,104.0,111.0,106.0,102.0,93.0,86.0,73.0,65.0,54.0,46.0,38.0,31.0,25.0,23.0,20.0,20.0,16.0,16.0,15.0,16.0,14.0,16.0,14.0,16.0,15.0,16.0,15.0
